ano,mes,ceasa,produto,categoria,preco_medio_kg,quantidade_kg,fonte_arquivo,fonte_aba
2024,9,CEASA/ES - Vitória,BANANA,Frutas,3.2098345306767606,3174667.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Banana; Quantidade-Banana
2024,9,CEASA/ES - Vitória,BATATA,Hortaliças,4.077400256906809,4459983.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Batata; Quantidade-Batata
2024,9,CEASA/ES - Vitória,CEBOLA,Hortaliças,2.3715426218798905,855699.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Cebola; Quantidade-Cebola
2024,9,CEASA/ES - Vitória,CENOURA,Hortaliças,1.8466109009439158,816810.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Cenoura; Quantidade-Cenoura
2024,9,CEASA/ES - Vitória,LARANJA,Frutas,3.5166042121881116,3704298.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Laranja; Quantidade-Laranja
2024,9,CEASA/ES - Vitória,MACA,Frutas,9.995646736010757,2440679.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Maçã; Quantidade-Maçã
2024,9,CEASA/ES - Vitória,MAMAO,Frutas,3.268890290891942,797272.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Mamão; Quantidade-Mamão
2024,9,CEASA/ES - Vitória,MELANCIA,Frutas,3.268890290891942,1590964.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Melancia; Quantidade-Melancia
2024,9,CEASA/ES - Vitória,TOMATE,Hortaliças,2.000636522450002,1947394.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-outubro-2024.xlsx,Preços-Tomate; Quantidade-Tomate
2024,10,CEASA/ES - Vitória,ALFACE,Hortaliças,2.36,81846.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Alface; Quantidade-Alface
2024,10,CEASA/ES - Vitória,BANANA,Frutas,2.9,3217999.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Banana; Quantidade-Banana
2024,10,CEASA/ES - Vitória,BATATA,Hortaliças,4.0,4455452.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Batata; Quantidade-Batata
2024,10,CEASA/ES - Vitória,CEBOLA,Hortaliças,1.83,979939.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Cebola; Quantidade-Cebola
2024,10,CEASA/ES - Vitória,CENOURA,Hortaliças,1.73,955180.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Cenoura; Quantidade-Cenoura
2024,10,CEASA/ES - Vitória,LARANJA,Frutas,4.27,4064776.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Laranja; Quantidade-Laranja
2024,10,CEASA/ES - Vitória,MACA,Frutas,9.62,2329496.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Maçã; Quantidade-Maçã
2024,10,CEASA/ES - Vitória,MAMAO,Frutas,2.25,647032.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Mamão; Quantidade-Mamão
2024,10,CEASA/ES - Vitória,MELANCIA,Frutas,1.95,1927694.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Melancia; Quantidade-Melancia
2024,10,CEASA/ES - Vitória,TOMATE,Hortaliças,1.94,2167116.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx; tabelas-de-dados-boletim-hortigranjeiro-novembro-2024.xlsx,Preços-Tomate; Quantidade-Tomate
2024,11,CEASA/ES - Vitória,ALFACE,Hortaliças,3.4393159628751655,49778.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Alface; Quantidade-Alface
2024,11,CEASA/ES - Vitória,BANANA,Frutas,2.8516990239189774,2973831.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Banana; Quantidade-Banana
2024,11,CEASA/ES - Vitória,BATATA,Hortaliças,3.826643828797457,4700818.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Batata; Quantidade-Batata
2024,11,CEASA/ES - Vitória,CEBOLA,Hortaliças,1.8680151076097447,774047.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Cebola; Quantidade-Cebola
2024,11,CEASA/ES - Vitória,CENOURA,Hortaliças,1.9629599929453816,895867.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Cenoura; Quantidade-Cenoura
2024,11,CEASA/ES - Vitória,LARANJA,Frutas,4.422807665806523,3568783.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Laranja; Quantidade-Laranja
2024,11,CEASA/ES - Vitória,MACA,Frutas,9.549772163239812,1732249.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Maçã; Quantidade-Maçã
2024,11,CEASA/ES - Vitória,MAMAO,Frutas,3.277502645996762,449736.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Mamão; Quantidade-Mamão
2024,11,CEASA/ES - Vitória,MELANCIA,Frutas,2.2542338899645706,1468836.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Melancia; Quantidade-Melancia
2024,11,CEASA/ES - Vitória,TOMATE,Hortaliças,1.874537257492384,1718245.0,tabelas-de-dados-boletim-hortigranjeiro-dezembro-2024.xlsx,Preços-Tomate; Quantidade-Tomate
