ano,mes,ceasa,produto,categoria,preco_medio_kg,quantidade_kg,fonte_arquivo,fonte_aba
2025,3,CEASA/ES - Vitória,MELANCIA,Frutas,3.0002789575535203,1650502.0,abril_2025.xlsx; janeiro_2026_base_2025.xlsx; maio_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,3,CEASA/ES - Vitória,TOMATE,Hortaliças,4.6804898817471665,1125639.0,abril_2025.xlsx; janeiro_2026_base_2025.xlsx; maio_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,4,CEASA/ES - Vitória,ALFACE,Hortaliças,5.750900068208077,71839.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,4,CEASA/ES - Vitória,BANANA,Frutas,3.170385901048518,2652027.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,4,CEASA/ES - Vitória,BATATA,Hortaliças,3.091730045594676,5011550.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,4,CEASA/ES - Vitória,CEBOLA,Hortaliças,2.6349023359063612,991050.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,4,CEASA/ES - Vitória,CENOURA,Hortaliças,2.7636825636749016,1151160.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,4,CEASA/ES - Vitória,LARANJA,Frutas,3.7221361962324786,3913236.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,4,CEASA/ES - Vitória,MACA,Frutas,7.875585113766542,1966703.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,4,CEASA/ES - Vitória,MAMAO,Frutas,4.712452525661545,523546.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,4,CEASA/ES - Vitória,MELANCIA,Frutas,2.5965728313944028,1775807.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,4,CEASA/ES - Vitória,TOMATE,Hortaliças,4.743595084332602,1258588.0,janeiro_2026_base_2025.xlsx; junho_2025.xlsx; maio_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,5,CEASA/ES - Vitória,ALFACE,Hortaliças,6.7580472259951945,57426.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,5,CEASA/ES - Vitória,BANANA,Frutas,3.096304106673911,2738664.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,5,CEASA/ES - Vitória,BATATA,Hortaliças,2.9382929194043195,6266775.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,5,CEASA/ES - Vitória,CEBOLA,Hortaliças,3.193532123434136,1113922.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,5,CEASA/ES - Vitória,CENOURA,Hortaliças,2.8868458632874376,1477260.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,5,CEASA/ES - Vitória,LARANJA,Frutas,3.199126889613828,3853499.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,5,CEASA/ES - Vitória,MACA,Frutas,8.725422370222685,2578070.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,5,CEASA/ES - Vitória,MAMAO,Frutas,3.6570190876949025,523531.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,5,CEASA/ES - Vitória,MELANCIA,Frutas,2.4431696247524646,1728539.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,5,CEASA/ES - Vitória,TOMATE,Hortaliças,5.68419869104287,1059011.0,janeiro_2026_base_2025.xlsx; julho_2025.xlsx; junho_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,6,CEASA/ES - Vitória,ALFACE,Hortaliças,5.663699747433788,43157.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,6,CEASA/ES - Vitória,BANANA,Frutas,3.12386637152927,1861280.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,6,CEASA/ES - Vitória,BATATA,Hortaliças,2.531231240327208,5005018.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,6,CEASA/ES - Vitória,CEBOLA,Hortaliças,2.7807451522342563,1266305.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,6,CEASA/ES - Vitória,CENOURA,Hortaliças,2.5055508364195593,1274480.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,6,CEASA/ES - Vitória,LARANJA,Frutas,2.467749206979713,3524500.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,6,CEASA/ES - Vitória,MACA,Frutas,8.921621618282893,2347550.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,6,CEASA/ES - Vitória,MAMAO,Frutas,3.607024398393294,413019.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,6,CEASA/ES - Vitória,MELANCIA,Frutas,2.281793626431397,1441861.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,6,CEASA/ES - Vitória,TOMATE,Hortaliças,5.230610280412926,860588.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; julho_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,7,CEASA/ES - Vitória,ALFACE,Hortaliças,3.3056001131974964,60072.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,7,CEASA/ES - Vitória,BANANA,Frutas,3.0990486856858115,2408100.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,7,CEASA/ES - Vitória,BATATA,Hortaliças,2.049781501930987,6233602.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,7,CEASA/ES - Vitória,CEBOLA,Hortaliças,2.173652969340244,1365960.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,7,CEASA/ES - Vitória,CENOURA,Hortaliças,2.1438297246163547,647210.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,7,CEASA/ES - Vitória,LARANJA,Frutas,2.2370584006706173,3768467.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,7,CEASA/ES - Vitória,MACA,Frutas,8.720579511891387,2209877.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,7,CEASA/ES - Vitória,MAMAO,Frutas,5.119440250115793,474980.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,7,CEASA/ES - Vitória,MELANCIA,Frutas,2.4193537510406466,1908871.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,7,CEASA/ES - Vitória,TOMATE,Hortaliças,4.990652801853675,1147990.0,agosto_2025.xlsx; janeiro_2026_base_2025.xlsx; setembro_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,8,CEASA/ES - Vitória,ALFACE,Hortaliças,2.9355999283084038,61374.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,8,CEASA/ES - Vitória,BANANA,Frutas,2.8968353863707383,2752020.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,8,CEASA/ES - Vitória,BATATA,Hortaliças,2.0448259710644563,5569275.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,8,CEASA/ES - Vitória,CEBOLA,Hortaliças,1.7860900793203263,1330050.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,8,CEASA/ES - Vitória,CENOURA,Hortaliças,2.3052048190003678,870720.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,8,CEASA/ES - Vitória,LARANJA,Frutas,2.1837232652078193,4093963.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,8,CEASA/ES - Vitória,MACA,Frutas,9.175568765015882,3075910.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,8,CEASA/ES - Vitória,MAMAO,Frutas,3.22322394738915,469713.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,8,CEASA/ES - Vitória,MELANCIA,Frutas,2.719019858401617,1594086.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,8,CEASA/ES - Vitória,TOMATE,Hortaliças,3.4879874241583018,1201351.0,janeiro_2026_base_2025.xlsx; outubro_2025.xlsx; setembro_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,9,CEASA/ES - Vitória,ALFACE,Hortaliças,3.2282999319914913,69109.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,9,CEASA/ES - Vitória,BANANA,Frutas,3.320409457392712,2655954.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,9,CEASA/ES - Vitória,BATATA,Hortaliças,1.8799234455452596,5279118.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,9,CEASA/ES - Vitória,CEBOLA,Hortaliças,1.5925830779868266,1373950.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,9,CEASA/ES - Vitória,CENOURA,Hortaliças,2.7015250540166544,823820.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,9,CEASA/ES - Vitória,LARANJA,Frutas,2.419030125311948,4166961.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,9,CEASA/ES - Vitória,MACA,Frutas,9.151013263519923,2593580.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,9,CEASA/ES - Vitória,MAMAO,Frutas,3.584109605568445,431000.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,9,CEASA/ES - Vitória,MELANCIA,Frutas,2.512057902355932,2204988.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,9,CEASA/ES - Vitória,TOMATE,Hortaliças,2.166817082474054,954288.0,janeiro_2026_base_2025.xlsx; novembro_2025.xlsx; outubro_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,10,CEASA/ES - Vitória,ALFACE,Hortaliças,2.882299964409357,61814.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,10,CEASA/ES - Vitória,BANANA,Frutas,3.3478746817843454,2842412.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,10,CEASA/ES - Vitória,BATATA,Hortaliças,2.244313118982446,5405747.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,10,CEASA/ES - Vitória,CEBOLA,Hortaliças,1.6819132037439035,1418840.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,10,CEASA/ES - Vitória,CENOURA,Hortaliças,2.8617895856570414,968280.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,10,CEASA/ES - Vitória,LARANJA,Frutas,2.3677964113990857,4357297.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,10,CEASA/ES - Vitória,MACA,Frutas,9.296127775088328,2825856.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,10,CEASA/ES - Vitória,MAMAO,Frutas,3.5062927306139735,451111.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,10,CEASA/ES - Vitória,MELANCIA,Frutas,2.4835950267015754,2546479.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,10,CEASA/ES - Vitória,TOMATE,Hortaliças,2.764519562723284,1147923.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx; novembro_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,11,CEASA/ES - Vitória,ALFACE,Hortaliças,3.3747000454476592,39606.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,11,CEASA/ES - Vitória,BANANA,Frutas,3.407957837878635,2437828.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,11,CEASA/ES - Vitória,BATATA,Hortaliças,2.085815948844565,5006858.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,11,CEASA/ES - Vitória,CEBOLA,Hortaliças,1.809393836909446,1371974.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,11,CEASA/ES - Vitória,CENOURA,Hortaliças,2.6223624659194185,594180.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,11,CEASA/ES - Vitória,LARANJA,Frutas,2.5559403708960544,3858116.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,11,CEASA/ES - Vitória,MACA,Frutas,9.18137649700328,2486551.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,11,CEASA/ES - Vitória,MAMAO,Frutas,4.588682929471425,443097.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,11,CEASA/ES - Vitória,MELANCIA,Frutas,2.308667889323522,1907867.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,11,CEASA/ES - Vitória,TOMATE,Hortaliças,1.712575829891958,1072730.0,dezembro_2025.xlsx; janeiro_2026_base_2025.xlsx,Preços-Tomate; Quantidade-Tomate
2025,12,CEASA/ES - Vitória,ALFACE,Hortaliças,3.2635001970125734,55834.0,janeiro_2026_base_2025.xlsx,Preços-Alface; Quantidade-Alface
2025,12,CEASA/ES - Vitória,BANANA,Frutas,3.1987661491834856,2556476.0,janeiro_2026_base_2025.xlsx,Preços-Banana; Quantidade-Banana
2025,12,CEASA/ES - Vitória,BATATA,Hortaliças,2.6876882201325,5475902.0,janeiro_2026_base_2025.xlsx,Preços-Batata; Quantidade-Batata
2025,12,CEASA/ES - Vitória,CEBOLA,Hortaliças,2.198332936327922,1141882.0,janeiro_2026_base_2025.xlsx,Preços-Cebola; Quantidade-Cebola
2025,12,CEASA/ES - Vitória,CENOURA,Hortaliças,2.6228440650021634,1225190.0,janeiro_2026_base_2025.xlsx,Preços-Cenoura; Quantidade-Cenoura
2025,12,CEASA/ES - Vitória,LARANJA,Frutas,2.6060485327009943,4197747.0,janeiro_2026_base_2025.xlsx,Preços-Laranja; Quantidade-Laranja
2025,12,CEASA/ES - Vitória,MACA,Frutas,9.295772291117034,2371651.0,janeiro_2026_base_2025.xlsx,Preços-Maçã; Quantidade-Maçã
2025,12,CEASA/ES - Vitória,MAMAO,Frutas,4.687365984524312,451030.0,janeiro_2026_base_2025.xlsx,Preços-Mamão; Quantidade-Mamão
2025,12,CEASA/ES - Vitória,MELANCIA,Frutas,2.3336341370329885,2321514.0,janeiro_2026_base_2025.xlsx,Preços-Melancia; Quantidade-Melancia
2025,12,CEASA/ES - Vitória,TOMATE,Hortaliças,2.0857030246323207,1157463.0,janeiro_2026_base_2025.xlsx,Preços-Tomate; Quantidade-Tomate
